name,series,core,fpu,package,defines,ram_address,ram_size,ram_end,rom_address,rom_size,rom_end
STM32F030C6Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F030C6Tx;STM32F030x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F030C8Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F030C8Tx;STM32F030x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F030CCTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F030CCTx;STM32F030xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F030F4Px,stm32f0,cortex-m0,,TSSOP20,STM32;STM32F0;STM32F030F4Px;STM32F030x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F030K6Tx,stm32f0,cortex-m0,,LQFP32,STM32;STM32F0;STM32F030K6Tx;STM32F030x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F030R8Tx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F030R8Tx;STM32F030x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F030RCTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F030RCTx;STM32F030xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F070C6Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F070C6Tx;STM32F070x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F070CBTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F070CBTx;STM32F070xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F070F6Px,stm32f0,cortex-m0,,TSSOP20,STM32;STM32F0;STM32F070F6Px;STM32F070x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F070RBTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F070RBTx;STM32F070xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F031C4Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F031C4Tx;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F031C6Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F031C6Tx;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F031E6Yx,stm32f0,cortex-m0,,WLCSP25,STM32;STM32F0;STM32F031E6Yx;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F031F4Px,stm32f0,cortex-m0,,TSSOP20,STM32;STM32F0;STM32F031F4Px;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F031F6Px,stm32f0,cortex-m0,,TSSOP20,STM32;STM32F0;STM32F031F6Px;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F031G4Ux,stm32f0,cortex-m0,,UFQFPN28,STM32;STM32F0;STM32F031G4Ux;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F031G6Ux,stm32f0,cortex-m0,,UFQFPN28,STM32;STM32F0;STM32F031G6Ux;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F031K4Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F031K4Ux;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F031K6Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F031K6Ux;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F031K6Tx,stm32f0,cortex-m0,,LQFP32,STM32;STM32F0;STM32F031K6Tx;STM32F031x6,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F051C4Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F051C4Tx;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F051C4Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F051C4Ux;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F051C6Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F051C6Tx;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F051C6Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F051C6Ux;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F051C8Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F051C8Tx;STM32F051x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F051C8Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F051C8Ux;STM32F051x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F051K4Tx,stm32f0,cortex-m0,,LQFP32,STM32;STM32F0;STM32F051K4Tx;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F051K4Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F051K4Ux;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F051K6Tx,stm32f0,cortex-m0,,LQFP32,STM32;STM32F0;STM32F051K6Tx;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F051K6Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F051K6Ux;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F051K8Tx,stm32f0,cortex-m0,,LQFP32,STM32;STM32F0;STM32F051K8Tx;STM32F051x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F051K8Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F051K8Ux;STM32F051x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F051R4Tx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F051R4Tx;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F051R6Tx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F051R6Tx;STM32F051x8,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F051R8Hx,stm32f0,cortex-m0,,UFBGA64,STM32;STM32F0;STM32F051R8Hx;STM32F051x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F051R8Tx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F051R8Tx;STM32F051x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F051T8Yx,stm32f0,cortex-m0,,WLCSP36,STM32;STM32F0;STM32F051T8Yx;STM32F051x8,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F071C8Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F071C8Tx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F071CBTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F071CBTx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F071C8Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F071C8Ux;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F071CBUx,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F071CBUx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F071CBYx,stm32f0,cortex-m0,,WLCSP49,STM32;STM32F0;STM32F071CBYx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F071RBTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F071RBTx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F071V8Hx,stm32f0,cortex-m0,,UFBGA100,STM32;STM32F0;STM32F071V8Hx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F071VBHx,stm32f0,cortex-m0,,UFBGA100,STM32;STM32F0;STM32F071VBHx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F071V8Tx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F071V8Tx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F071VBTx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F071VBTx;STM32F071xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F091CBTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F091CBTx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x20000,0x08020000
STM32F091CCTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F091CCTx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F091CBUx,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F091CBUx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x20000,0x08020000
STM32F091CCUx,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F091CCUx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F091RBTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F091RBTx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x20000,0x08020000
STM32F091RCTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F091RCTx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F091RCHx,stm32f0,cortex-m0,,UFBGA64,STM32;STM32F0;STM32F091RCHx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F091RCYx,stm32f0,cortex-m0,,WLCSP64,STM32;STM32F0;STM32F091RCYx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F091VBTx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F091VBTx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x20000,0x08020000
STM32F091VCTx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F091VCTx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F091VCHx,stm32f0,cortex-m0,,UFBGA100,STM32;STM32F0;STM32F091VCHx;STM32F091xC,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F042C4Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F042C4Tx;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F042C6Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F042C6Tx;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F042C4Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F042C4Ux;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F042C6Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F042C6Ux;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F042F4Px,stm32f0,cortex-m0,,TSSOP20,STM32;STM32F0;STM32F042F4Px;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F042F6Px,stm32f0,cortex-m0,,TSSOP20,STM32;STM32F0;STM32F042F6Px;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F042G4Ux,stm32f0,cortex-m0,,UFQFPN28,STM32;STM32F0;STM32F042G4Ux;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F042G6Ux,stm32f0,cortex-m0,,UFQFPN28,STM32;STM32F0;STM32F042G6Ux;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F042K4Tx,stm32f0,cortex-m0,,LQFP32,STM32;STM32F0;STM32F042K4Tx;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F042K6Tx,stm32f0,cortex-m0,,LQFP32,STM32;STM32F0;STM32F042K6Tx;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F042K4Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F042K4Ux;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x4000,0x08004000
STM32F042K6Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F042K6Ux;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F042T6Yx,stm32f0,cortex-m0,,WLCSP36,STM32;STM32F0;STM32F042T6Yx;STM32F042x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F072C8Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F072C8Tx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F072CBTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F072CBTx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F072C8Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F072C8Ux;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F072CBUx,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F072CBUx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F072CBYx,stm32f0,cortex-m0,,WLCSP49,STM32;STM32F0;STM32F072CBYx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F072R8Tx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F072R8Tx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F072RBTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F072RBTx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F072RBHx,stm32f0,cortex-m0,,UFBGA64,STM32;STM32F0;STM32F072RBHx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F072RBIx,stm32f0,cortex-m0,,UFBGA64,STM32;STM32F0;STM32F072RBIx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F072V8Hx,stm32f0,cortex-m0,,UFBGA100,STM32;STM32F0;STM32F072V8Hx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F072VBHx,stm32f0,cortex-m0,,UFBGA100,STM32;STM32F0;STM32F072VBHx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F072V8Tx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F072V8Tx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x10000,0x08010000
STM32F072VBTx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F072VBTx;STM32F072xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F038C6Tx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F038C6Tx;STM32F038xx,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F038E6Yx,stm32f0,cortex-m0,,WLCSP25,STM32;STM32F0;STM32F038E6Yx;STM32F038xx,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F038F6Px,stm32f0,cortex-m0,,TSSOP20,STM32;STM32F0;STM32F038F6Px;STM32F038xx,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F038G6Ux,stm32f0,cortex-m0,,UFQFPN28,STM32;STM32F0;STM32F038G6Ux;STM32F038xx,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F038K6Ux,stm32f0,cortex-m0,,UFQFPN32,STM32;STM32F0;STM32F038K6Ux;STM32F038xx,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F048C6Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F048C6Ux;STM32F048x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F048G6Ux,stm32f0,cortex-m0,,UFQFPN28,STM32;STM32F0;STM32F048G6Ux;STM32F048x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F048T6Yx,stm32f0,cortex-m0,,WLCSP36,STM32;STM32F0;STM32F048T6Yx;STM32F048x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F058C8Ux,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F058C8Ux;STM32F058xx,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F058R8Hx,stm32f0,cortex-m0,,UFBGA64,STM32;STM32F0;STM32F058R8Hx;STM32F058xx,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F058R8Tx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F058R8Tx;STM32F058xx,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F058T8Yx,stm32f0,cortex-m0,,WLCSP36,STM32;STM32F0;STM32F058T8Yx;STM32F058xx,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F078CBTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F078CBTx;STM32F078xx,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F078CBUx,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F078CBUx;STM32F078xx,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F078CBYx,stm32f0,cortex-m0,,WLCSP49,STM32;STM32F0;STM32F078CBYx;STM32F078xx,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F078RBHx,stm32f0,cortex-m0,,UFBGA64,STM32;STM32F0;STM32F078RBHx;STM32F078xx,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F078RBTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F078RBTx;STM32F078xx,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F078VBHx,stm32f0,cortex-m0,,UFBGA100,STM32;STM32F0;STM32F078VBHx;STM32F078xx,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F078VBTx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F078VBTx;STM32F078xx,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F098CCTx,stm32f0,cortex-m0,,LQFP48,STM32;STM32F0;STM32F098CCTx;STM32F098xx,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F098CCUx,stm32f0,cortex-m0,,UFQFPN48,STM32;STM32F0;STM32F098CCUx;STM32F098xx,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F098RCHx,stm32f0,cortex-m0,,UFBGA64,STM32;STM32F0;STM32F098RCHx;STM32F098xx,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F098RCTx,stm32f0,cortex-m0,,LQFP64,STM32;STM32F0;STM32F098RCTx;STM32F098xx,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F098RCYx,stm32f0,cortex-m0,,WLCSP64,STM32;STM32F0;STM32F098RCYx;STM32F098xx,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F098VCHx,stm32f0,cortex-m0,,UFBGA100,STM32;STM32F0;STM32F098VCHx;STM32F098xx,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F098VCTx,stm32f0,cortex-m0,,LQFP100,STM32;STM32F0;STM32F098VCTx;STM32F098xx,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F100C4Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F100C4Tx;STM32F100xB,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F100C6Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F100C6Tx;STM32F100xB,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F100C8Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F100C8Tx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F100CBTx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F100CBTx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x20000,0x08020000
STM32F100R4Hx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F100R4Hx;STM32F100xB,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F100R6Hx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F100R6Hx;STM32F100xB,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F100R4Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F100R4Tx;STM32F100xB,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F100R6Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F100R6Tx;STM32F100xB,0x20000000,0x1000,0x20001000,0x08000000,0x8000,0x08008000
STM32F100R8Hx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F100R8Hx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F100RBHx,stm32f1,cortex-m3,,TFBGA64,STM32;STM32F1;STM32F100RBHx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x20000,0x08020000
STM32F100R8Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F100R8Tx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F100RBTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F100RBTx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x20000,0x08020000
STM32F100RCTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F100RCTx;STM32F100xE,0x20000000,0x6000,0x20006000,0x08000000,0x40000,0x08040000
STM32F100RDTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F100RDTx;STM32F100xE,0x20000000,0x8000,0x20008000,0x08000000,0x60000,0x08060000
STM32F100RETx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F100RETx;STM32F100xE,0x20000000,0x8000,0x20008000,0x08000000,0x80000,0x08080000
STM32F100V8Tx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F100V8Tx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x10000,0x08010000
STM32F100VBTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F100VBTx;STM32F100xB,0x20000000,0x2000,0x20002000,0x08000000,0x20000,0x08020000
STM32F100VCTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F100VCTx;STM32F100xE,0x20000000,0x6000,0x20006000,0x08000000,0x40000,0x08040000
STM32F100VDTx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F100VDTx;STM32F100xE,0x20000000,0x8000,0x20008000,0x08000000,0x60000,0x08060000
STM32F100VETx,stm32f1,cortex-m3,,LQFP100,STM32;STM32F1;STM32F100VETx;STM32F100xE,0x20000000,0x8000,0x20008000,0x08000000,0x80000,0x08080000
STM32F100ZCTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F100ZCTx;STM32F100xE,0x20000000,0x6000,0x20006000,0x08000000,0x40000,0x08040000
STM32F100ZDTx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F100ZDTx;STM32F100xE,0x20000000,0x8000,0x20008000,0x08000000,0x60000,0x08060000
STM32F100ZETx,stm32f1,cortex-m3,,LQFP144,STM32;STM32F1;STM32F100ZETx;STM32F100xE,0x20000000,0x8000,0x20008000,0x08000000,0x80000,0x08080000
STM32F101C4Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F101C4Tx;STM32F101x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F101C6Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F101C6Tx;STM32F101x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F101C8Tx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F101C8Tx;STM32F101xB,0x20000000,0x2800,0x20002800,0x08000000,0x10000,0x08010000
STM32F101CBTx,stm32f1,cortex-m3,,LQFP48,STM32;STM32F1;STM32F101CBTx;STM32F101xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F101C8Ux,stm32f1,cortex-m3,,UFQFPN48,STM32;STM32F1;STM32F101C8Ux;STM32F101xB,0x20000000,0x2800,0x20002800,0x08000000,0x10000,0x08010000
STM32F101CBUx,stm32f1,cortex-m3,,UFQFPN48,STM32;STM32F1;STM32F101CBUx;STM32F101xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F101R4Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101R4Tx;STM32F101x6,0x20000000,0x1000,0x20001000,0x08000000,0x4000,0x08004000
STM32F101R6Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101R6Tx;STM32F101x6,0x20000000,0x1800,0x20001800,0x08000000,0x8000,0x08008000
STM32F101R8Tx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101R8Tx;STM32F101xB,0x20000000,0x2800,0x20002800,0x08000000,0x10000,0x08010000
STM32F101RBTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101RBTx;STM32F101xB,0x20000000,0x4000,0x20004000,0x08000000,0x20000,0x08020000
STM32F101RCTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101RCTx;STM32F101xE,0x20000000,0x8000,0x20008000,0x08000000,0x40000,0x08040000
STM32F101RDTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101RDTx;STM32F101xE,0x20000000,0xc000,0x2000c000,0x08000000,0x60000,0x08060000
STM32F101RETx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101RETx;STM32F101xE,0x20000000,0xc000,0x2000c000,0x08000000,0x80000,0x08080000
STM32F101RFTx,stm32f1,cortex-m3,,LQFP64,STM32;STM32F1;STM32F101RFTx;STM32F101xG,0x20000000,0x14000,0x20014000,0x08000000,0xc0000,0x080c0000
